"","lambda_h","lambda_l","mu_f","mu_s","K_l","K_h","alpha","r_h","r_l","PB_l","PB_h","RJ","N_h","N_l","W_l","W_h","TC"
"595",25,35,30,20,10,15,0.7,15,5,0.081210731513512,0.277135605988655,10.3085100534577,10.5997483484911,6.75255958863766,0.177262265281595,0.306487226664192,31.8741701935451
"596",25,35,30,20,10,15,0.7,15,6,0.0933051470905685,0.256588737330241,9.51134022330667,10.0959632467918,7.17989851033686,0.185999343535272,0.300218111406599,30.7785382544529
"597",25,35,30,20,10,15,0.7,15,7,0.110081378583416,0.229192987010608,8.44845000912226,9.42425160594022,7.60622922323986,0.193397857843547,0.29057116920141,29.3614749212056
"598",25,35,30,20,10,15,0.7,15,8,0.134700071872285,0.189757133720387,6.91843232166547,8.45733077285852,8.01942142888442,0.198262993886844,0.274099677059027,27.3515285936404
"599",25,35,30,20,10,15,0.7,15,9,0.174139438989961,0.127146404315959,4.4892843403005,6.92218918000261,8.39826955726421,0.198165703087879,0.241682308630818,24.1791939798036
"600",25,35,30,20,10,15,0.7,15,10,0.132282867400385,0.0114361350337447,12.8009006841887,4.08510919730043,8.69004945795227,0.215442994222948,0.1615356534757,16.6741247439297
"601",25,35,30,20,15,15,0.7,1,1,0.342051374643894,0.0125276996867707,2.38621844225583,4.47502771350951,13.2852338641752,0.249742895956241,0.176758636408988,26.2499625473858
"602",25,35,30,20,15,15,0.7,1,2,0.342083386973053,0.0125267476367964,2.38413721032866,4.47468763112202,13.2864176623623,0.249752997362367,0.176745373936538,26.2510841272658
"603",25,35,30,20,15,15,0.7,1,3,0.342144469589529,0.0125252770711133,2.38092247545809,4.47416232940255,13.2885481723166,0.249769854465269,0.176724888262626,26.2536312820065
"604",25,35,30,20,15,15,0.7,1,4,0.342250479072541,0.012522983542896,2.37590870067637,4.47334305670359,13.292001163566,0.249794497071508,0.176692938208911,26.2583556072938
"605",25,35,30,20,15,15,0.7,1,5,0.342426618621399,0.012519385393279,2.36804295406184,4.47205775935005,13.2973025499017,0.249827205741519,0.17664281379039,26.2664540958264
"606",25,35,30,20,15,15,0.7,1,6,0.342712933736546,0.0125137193290326,2.35565663597939,4.47003378087327,13.3051741054125,0.249866252967745,0.176563881309925,26.2798305967358
"607",25,35,30,20,15,15,0.7,1,7,0.343173129297253,0.0125047729114485,2.33609929086755,4.46683802525763,13.3165831124829,0.249905417549291,0.176439249204782,26.3015152225533
"608",25,35,30,20,15,15,0.7,1,8,0.343908839767622,0.0124906134620462,2.30514598067902,4.46178011917211,13.3327861409767,0.24992923223896,0.176241989934035,26.3363430231281
"609",25,35,30,20,15,15,0.7,1,9,0.345083040214709,0.0124681433340073,2.25602508456189,4.4537535501918,13.3553452043386,0.249904059374529,0.175928940502146,26.3920671775875
"610",25,35,30,20,15,15,0.7,1,10,0.346959255378598,0.0124323550889861,2.17779007571593,4.4409696080243,13.3860719490381,0.249761439804443,0.175430315876718,26.4812230551083
"611",25,35,30,20,15,15,0.7,1,11,0.349969292531003,0.0123750448429055,2.0525068268047,4.4204977779285,13.4268121856727,0.249366863545891,0.174631756787947,26.6243478562512
"612",25,35,30,20,15,15,0.7,1,12,0.354835673152112,0.0122824865645751,1.85016950292452,4.38743497541889,13.4788951269055,0.248460065748664,0.173341854571215,26.8557996758028
"613",25,35,30,20,15,15,0.7,1,13,0.362807693412109,0.0121309479058822,1.51889792768133,4.33330375306569,13.5418744492807,0.246536520453166,0.171229466839075,27.2349765265074
"614",25,35,30,20,15,15,0.7,1,14,0.376159246885773,0.0118772336565204,0.964265071796819,4.24267432183774,13.6106792898586,0.242597040530903,0.16769132350355,27.8699756767002
"615",25,35,30,20,15,15,0.7,1,15,0.375760957518598,0.0114361350337447,2.64072988254666,4.08510919730043,13.6687347466673,0.243787368291195,0.1615356534757,28.6431745261973
"616",25,35,30,20,15,15,0.7,2,1,0.324104960379851,0.0143625817275174,3.6615606702919,5.0392735283839,13.2482308399435,0.255840385956014,0.198675862019407,25.7855623719041
"617",25,35,30,20,15,15,0.7,2,2,0.324140927664531,0.0143598114686881,3.65809453137412,5.03837028891316,13.2496304316607,0.255853798066572,0.198640809658197,25.7861173887299
"618",25,35,30,20,15,15,0.7,2,3,0.324209009745618,0.0143555754828159,3.65279447950492,5.03698915094991,13.2521287961232,0.255876264060307,0.198587210919493,25.7878823836126
"619",25,35,30,20,15,15,0.7,2,4,0.324326229180336,0.0143490295338836,3.64460420930071,5.03485485238313,13.2561449769862,0.255909413232354,0.198504382856299,25.791450312961
"620",25,35,30,20,15,15,0.7,2,5,0.324519458511484,0.014338848440999,3.63186565870068,5.03153531961917,13.2622607767621,0.255954259738548,0.198375555889825,25.7977622992997
"621",25,35,30,20,15,15,0.7,2,6,0.324831098471218,0.0143229480212232,3.61197110472986,5.02635100738429,13.2712677037917,0.256009921070384,0.198174353726764,25.8083075787648
"622",25,35,30,20,15,15,0.7,2,7,0.325328136947332,0.0142980415609012,3.58080822185712,5.01823028674946,13.2842165697176,0.256071061208186,0.197859176861894,25.8254424503543
"623",25,35,30,20,15,15,0.7,2,8,0.326116744202888,0.0142589253038787,3.53186608715595,5.00547647944597,13.3024587957118,0.256122978381748,0.197364150568609,25.8529040366454
"624",25,35,30,20,15,15,0.7,2,9,0.327366144094803,0.0141973098966041,3.45477308818187,4.98538685198352,13.3276560099915,0.256132361490818,0.196584310795658,25.8966503628276
"625",25,35,30,20,15,15,0.7,2,10,0.329348551818704,0.0140998653962908,3.33285084348738,4.95361519297566,13.3617112294514,0.256030028177483,0.195350795421187,25.9662655162051
"626",25,35,30,20,15,15,0.7,2,11,0.332508268569857,0.0139448390747253,3.13888240964838,4.90306905224749,13.4065303970889,0.255678519634964,0.193387861733665,26.0773901424591
"627",25,35,30,20,15,15,0.7,2,12,0.33758714100517,0.013695914210555,2.82742842197003,4.82190740764399,13.4634322214598,0.254810017991437,0.190234679098306,26.2561339261056
"628",25,35,30,20,15,15,0.7,2,13,0.345868375367259,0.0132902755154284,2.31989459414237,4.68964941195911,13.5318176841193,0.252902568169915,0.185092907168136,26.5476497850881
"629",25,35,30,20,15,15,0.7,2,14,0.359696653635849,0.0126131498043502,1.47267708705321,4.46887340994095,13.6061672778195,0.24891641254795,0.176500273606588,27.0344240073965
"630",25,35,30,20,15,15,0.7,2,15,0.331706069141226,0.0114361350337447,4.03260594483756,4.08510919730043,13.6687347466673,0.260992356391891,0.1615356534757,26.2587113685468
"631",25,35,30,20,15,15,0.7,3,1,0.302758974937456,0.0168955005958821,4.40979006195518,5.69504427424386,13.1292369255331,0.261549788921364,0.223952946012592,24.8742628412837
"632",25,35,30,20,15,15,0.7,3,2,0.302813378305978,0.0168889047342762,4.40446226981003,5.69309919310924,13.1314817950356,0.261574098014785,0.223877959327761,24.8748648625266
"633",25,35,30,20,15,15,0.7,3,3,0.302913910088893,0.0168791246526703,4.3965624312335,5.69021510406014,13.1353915526981,0.261614249626335,0.223766770160728,24.8771488598273
"634",25,35,30,20,15,15,0.7,3,4,0.303082906702753,0.0168644274913461,4.38469083274673,5.68588099686802,13.1415236530666,0.261672927594062,0.223599674762877,24.8818353052699
"635",25,35,30,20,15,15,0.7,3,5,0.303354949524373,0.0168421570151801,4.36670190649619,5.67931356328039,13.150634556347,0.26175212783694,0.223346466900367,24.8900521484903
"636",25,35,30,20,15,15,0.7,3,6,0.303783512078128,0.0168082289823015,4.33929661544057,5.66930838418016,13.1637272082128,0.261851540710387,0.222960694027503,24.9035541208232
"637",25,35,30,20,15,15,0.7,3,7,0.304451404843295,0.0167563386485897,4.29738231691821,5.65400622728185,13.1820962939842,0.261965387385747,0.222370631368651,24.9250674155692
"638",25,35,30,20,15,15,0.7,3,8,0.305487407215182,0.0166766992155772,4.23305374682326,5.63052102277315,13.2073571357685,0.262076452805648,0.221464900689975,24.9588385406867
"639",25,35,30,20,15,15,0.7,3,9,0.307093280503989,0.016553993219899,4.1339382591122,5.59433574000627,13.2414306121033,0.262145035624759,0.220069085763855,25.0115256234874
"640",25,35,30,20,15,15,0.7,3,10,0.309588920071398,0.0163639486156887,3.98043016418135,5.53829269415788,13.2864319735223,0.262088567063926,0.217906574283681,25.0936879486766
"641",25,35,30,20,15,15,0.7,3,11,0.313490968926388,0.0160673777650081,3.74087573700264,5.45083567925838,13.3443646318611,0.261743623820341,0.21453020173059,25.2223788916996
"642",25,35,30,20,15,15,0.7,3,12,0.319657643584542,0.0155991960844213,3.36270305397884,5.31277163108646,13.4164220870526,0.260793149067708,0.209195866586456,25.425922020663
"643",25,35,30,20,15,15,0.7,3,13,0.329576726931846,0.0148465854528448,2.7547835355159,5.09083114344834,13.5014683160172,0.258619959418577,0.200609987354045,25.7534075449821
"644",25,35,30,20,15,15,0.7,3,14,0.345999801433271,0.0136009048843807,1.74858790185456,4.72348720595022,13.5926217377558,0.253987923300992,0.18636974022958,26.2956043204057
"645",25,35,30,20,15,15,0.7,3,15,0.294993662160082,0.0114361350337447,4.78738768808113,4.08510919730043,13.6687347466673,0.275329846475803,0.1615356534757,24.0691012495053
"646",25,35,30,20,15,15,0.7,4,1,0.289090536363458,0.0201994616137021,4.88900025084148,6.40091622390481,13.0447312002308,0.264960653166826,0.250864846493901,24.4243948150696
"647",25,35,30,20,15,15,0.7,4,2,0.289160328621071,0.0201870705432804,4.88208735699379,6.39764174500825,13.0477268292004,0.264995481471738,0.250739683991645,24.4248138478064
"648",25,35,30,20,15,15,0.7,4,3,0.289287289016944,0.0201690687378644,4.87204427228256,6.39288456665895,13.0528607758646,0.26505240194569,0.250557841536031,24.4272134921316
"649",25,35,30,20,15,15,0.7,4,4,0.289497411545014,0.0201425099145611,4.85722728553589,6.3858661006617,13.0607843374468,0.265134887971666,0.250289549176643,24.432350356529
"650",25,35,30,20,15,15,0.7,4,5,0.289830473366391,0.0201029478420589,4.8351558745686,6.37541138068162,13.072369375807,0.265245667759902,0.249889872728964,24.4414042055484
"651",25,35,30,20,15,15,0.7,4,6,0.290347225388505,0.0200436451208879,4.8020712900749,6.35973997358164,13.0887533552213,0.265384860992523,0.249290704099602,24.4561952713676
"652",25,35,30,20,15,15,0.7,4,7,0.291140597022584,0.0199543415459903,4.75224943348976,6.33614050546166,13.1113783887328,0.265546395909947,0.248388279749292,24.4795231992815
"653",25,35,30,20,15,15,0.7,4,8,0.292353433430214,0.0198193055509748,4.67691377100132,6.3004557340169,13.1420084211187,0.265711346772453,0.247023403068561,24.5157037934412
"654",25,35,30,20,15,15,0.7,4,9,0.294207225955956,0.0196141790031785,4.56247506619215,6.2462487503566,13.1826949570027,0.265835738373697,0.244949348370749,24.5714384667857
"655",25,35,30,20,15,15,0.7,4,10,0.297050190187654,0.0193006981677665,4.38758624184222,6.16340793474518,13.2356370430821,0.265828244062279,0.241777994340474,24.6572690414902
"656",25,35,30,20,15,15,0.7,4,11,0.301441431104233,0.0188174531562816,4.1179871391714,6.03570503756822,13.302833667939,0.265508812838111,0.236885137630346,24.790124092512
"657",25,35,30,20,15,15,0.7,4,12,0.308307534816591,0.0180626964874349,3.6969135309191,5.83625214931351,13.385325011153,0.264529384407015,0.229233347924653,24.9980556596072
"658",25,35,30,20,15,15,0.7,4,13,0.319258411977276,0.0168596690896648,3.02575273418255,5.51833870907665,13.4815698873705,0.262213294119084,0.217012053780677,25.3297914836958
"659",25,35,30,20,15,15,0.7,4,14,0.337295991443312,0.0148787992918034,1.92063895686674,4.99487171799503,13.5837957720528,0.25720102598728,0.196822160968587,25.8761645442259
"660",25,35,30,20,15,15,0.7,4,15,0.264399989675796,0.0114361350337447,5.25870760912777,4.08510919730043,13.6687347466673,0.287277754879064,0.1615356534757,22.1655937178093
"661",25,35,30,20,15,15,0.7,5,1,0.279378785042346,0.024425750851585,5.22953658888487,7.13207176994658,12.9802300134793,0.267252260649807,0.27831462247353,24.251485249137
"662",25,35,30,20,15,15,0.7,5,2,0.279461586764747,0.0244052025467063,5.22126397222635,7.12725177243667,12.9838884637691,0.267296868323078,0.278132389973159,24.2514852972943
"663",25,35,30,20,15,15,0.7,5,3,0.279610521490987,0.0243757903148099,5.20942279501065,7.12035257148855,12.9900859858029,0.267369179117136,0.277871534009537,24.2536160851153
"664",25,35,30,20,15,15,0.7,5,4,0.279854266161132,0.0243329729476297,5.19218479571576,7.110308939938,12.9995407874348,0.267473252569587,0.277491759394128,24.2586028822991
"665",25,35,30,20,15,15,0.7,5,5,0.280236364034079,0.024269974736047,5.16682211700948,7.09553150575304,13.0132058169209,0.267612352410281,0.276932925414784,24.2675801643662
"666",25,35,30,20,15,15,0.7,5,6,0.280822759087802,0.0241766352070986,5.1292442171955,7.07363693587181,13.0323105904513,0.267786890661473,0.276104807843431,24.282293628899
"667",25,35,30,20,15,15,0.7,5,7,0.281713476958601,0.0240376286720311,5.07328107160106,7.04103029718106,13.0583941878564,0.267990530219982,0.274871225017156,24.3054140368609
"668",25,35,30,20,15,15,0.7,5,8,0.283061055214006,0.0238296575289933,4.98955321411857,6.9922466920373,13.0933125193387,0.268203018896228,0.273024953920313,24.3410328582377
"669",25,35,30,20,15,15,0.7,5,9,0.28510036616619,0.0235169128755299,4.8636442087099,6.91888645819656,13.1391892656779,0.268377188425892,0.270247024326539,24.3954645563667
"670",25,35,30,20,15,15,0.7,5,10,0.288198604390313,0.0230434678701369,4.67303826522026,6.80783088643304,13.1982552737186,0.268415329241309,0.266038194165448,24.4785913319564
"671",25,35,30,20,15,15,0.7,5,11,0.292943183158893,0.0223199043974079,4.38173621994962,6.63810524933521,13.2724733208293,0.268125506795259,0.259597734991605,24.6062272767561
"672",25,35,30,20,15,15,0.7,5,12,0.300306444271981,0.0211982545408196,3.93016713221032,6.37500084497363,13.3627408748525,0.26713781934279,0.249594478174558,24.804547454296
"673",25,35,30,20,15,15,0.7,5,13,0.311981131303773,0.0194209644306121,3.21464145456649,5.958103492313,13.4672029276871,0.264733992080279,0.233695655052595,25.1191060077962
"674",25,35,30,20,15,15,0.7,5,14,0.3311426063563,0.0165049387943399,2.04066810748198,5.27409396507239,13.5774490601004,0.259467919733397,0.207481814679331,25.6353177624797
"675",25,35,30,20,15,15,0.7,5,15,0.238905262605558,0.0114361350337447,5.58797035716796,4.08510919730043,13.6687347466673,0.297234345215114,0.1615356534757,20.5475855149799
"676",25,35,30,20,15,15,0.7,6,1,0.271523028552664,0.0298069428931194,5.50502039130908,7.87205375765868,12.9250966307569,0.269018149978228,0.305496476034103,24.2622940745445
"677",25,35,30,20,15,15,0.7,6,2,0.27161779989235,0.0297751120235177,5.49548191115232,7.86549216606117,12.9293858422287,0.269072414451522,0.305251850227864,24.2616111278543
"678",25,35,30,20,15,15,0.7,6,3,0.27178669965048,0.0297301052782127,5.48199513079147,7.85621450932353,12.9365832284528,0.269159770515367,0.304905936994925,24.2630905467948
"679",25,35,30,20,15,15,0.7,6,4,0.272060604528068,0.0296653012109623,5.46257585895629,7.84285584748125,12.9474598676279,0.269284745969662,0.304407806656463,24.2673702511186
"680",25,35,30,20,15,15,0.7,6,5,0.272486123011377,0.0295709125748885,5.43429123640339,7.82339864479994,12.9630322415908,0.269451024103094,0.303682144297442,24.2754603779435
"681",25,35,30,20,15,15,0.7,6,6,0.273133380105885,0.0294323873856498,5.39278059640833,7.79484316613641,12.9846005116576,0.269659219559542,0.302616892898412,24.2889196284806
"682",25,35,30,20,15,15,0.7,6,7,0.274108044060161,0.0292279442469616,5.33151689717655,7.75269941078911,13.0137756412752,0.269902715840214,0.301044157785885,24.3101288049398
"683",25,35,30,20,15,15,0.7,6,8,0.275570263143281,0.0289246964212992,5.24064525578383,7.6901881313384,13.0524777896029,0.270160087155721,0.298710070968671,24.3427223466283
"684",25,35,30,20,15,15,0.7,6,9,0.277765300547586,0.0284723858689887,5.10510528210743,7.5969491731621,13.102874813227,0.270381452934102,0.295225836195069,24.3922869954823
"685",25,35,30,20,15,15,0.7,6,10,0.281074975329854,0.0277928656052297,4.90147934812914,7.45687337539679,13.1672052563127,0.270463810392327,0.289985019833567,24.4675351435085
"686",25,35,30,20,15,15,0.7,6,11,0.286108465578224,0.0267615376820978,4.59243026926293,7.2442762104628,13.2473821558215,0.270205542122603,0.282016329587079,24.5823755904
"687",25,35,30,20,15,15,0.7,6,12,0.293873459853312,0.0251723698403988,4.11621814834082,6.91668634290305,13.3441676649964,0.269219169840606,0.269703078248378,24.7598149906741
"688",25,35,30,20,15,15,0.7,6,13,0.306127428059946,0.0226660992136602,3.36518580333188,6.40004559474618,13.4554386778814,0.266753138342949,0.250199261052949,25.0399604172923
"689",25,35,30,20,15,15,0.7,6,14,0.326183486930934,0.0185655249323738,2.13640233298277,5.554756286419,13.5722676092906,0.261291943855212,0.218065172803609,25.4983636313184
"690",25,35,30,20,15,15,0.7,6,15,0.217659656713692,0.0114361350337447,5.85092605614302,4.08510919730043,13.6687347466673,0.30553150382849,0.1615356534757,19.1935303837595
"691",25,35,30,20,15,15,0.7,7,1,0.264194223992636,0.0366817819651792,5.76204513518348,8.60916532673301,12.8710984757932,0.270589388629948,0.331734632052624,24.4120840146275
"692",25,35,30,20,15,15,0.7,7,2,0.264301460599579,0.0366341517910987,5.75117406447598,8.60062993124166,12.8760645626031,0.270654339769503,0.331422125953659,24.4103770146624
"693",25,35,30,20,15,15,0.7,7,3,0.264490925495029,0.0365675846597952,5.73598083864453,8.58870100586256,12.8843235705054,0.270758197284714,0.330985318188521,24.4107654156479
"694",25,35,30,20,15,15,0.7,7,4,0.26479555428352,0.036472726657645,5.71433052834322,8.5717023158619,12.8966937291752,0.270905901849528,0.330362758412191,24.4137436745998
"695",25,35,30,20,15,15,0.7,7,5,0.265264810503066,0.0363358747280592,5.68309555950872,8.54717825385039,12.9142479410455,0.271101497376413,0.329464362221604,24.4201204726039
"696",25,35,30,20,15,15,0.7,7,6,0.265972680334051,0.0361368170298881,5.6376627985863,8.51150682891256,12.938347938453,0.271345738804803,0.3281571225595,24.431159433471
"697",25,35,30,20,15,15,0.7,7,7,0.267029990121047,0.0358455157092733,5.57117643117888,8.45930521456619,12.9706651599295,0.271631673440289,0.326243082264317,24.4487976945313
